Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Exception
2017/11/16, 21:58:12, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 21:58:21, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 21:58:29, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 21:58:39, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 21:58:48, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 21:58:57, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 21:59:06, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 21:59:15, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 21:59:24, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 21:59:33, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 21:59:42, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 21:59:50, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:00:00, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:00:09, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:00:18, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:00:27, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:00:36, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:00:44, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:00:54, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:01:03, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:01:12, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:01:22, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:01:31, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:01:41, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:01:50, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:01:58, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:02:08, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:02:17, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:02:27, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:02:36, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:02:45, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:02:54, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:03:03, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:03:12, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:03:20, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:03:30, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:03:40, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:03:49, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:03:58, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:04:07, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:04:16, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:04:24, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:04:33, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:04:44, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:04:53, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:05:03, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:05:12, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:05:21, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:05:32, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:05:41, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:05:50, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:06:00, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:06:09, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:06:18, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:06:27, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:06:36, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:06:45, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:06:54, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:07:03, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:07:12, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:07:22, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:07:31, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:07:40, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:07:50, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:08:00, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:08:10, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:08:19, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:08:28, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:08:36, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:08:46, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:08:54, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:09:04, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:09:13, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:09:21, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:09:31, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:09:39, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:09:48, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:09:58, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:10:07, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:10:16, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:10:25, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:10:34, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:10:43, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:10:52, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:11:01, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:11:11, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:11:20, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:11:29, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:11:38, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:11:46, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:11:56, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:12:04, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:12:14, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:12:23, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:12:32, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:12:41, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:12:50, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:13:00, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:13:09, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:13:19, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:13:28, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:13:38, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:13:49, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:13:58, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:14:06, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:14:16, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:14:25, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:14:34, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:14:42, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:14:51, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:15:01, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:15:11, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:15:20, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:15:30, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:15:39, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:15:48, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:15:56, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:16:05, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:16:14, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:16:24, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:16:33, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:16:44, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:16:53, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:17:02, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:17:11, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:17:19, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:17:28, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:17:38, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:17:47, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:17:56, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:18:05, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:18:14, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:18:23, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:18:32, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:18:41, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:18:51, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:19:01, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:19:10, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:19:19, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:19:28, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:19:36, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:19:46, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:19:55, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:20:04, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:20:14, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:20:23, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:20:33, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:20:42, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:20:51, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:21:00, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:21:08, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:21:17, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:21:26, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:21:36, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:21:44, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:21:53, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:22:02, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:22:12, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:22:21, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:22:29, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:22:39, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:22:48, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:22:56, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:23:05, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:23:14, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:23:23, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:23:32, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:23:41, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:23:52, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:24:01, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:24:10, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:24:19, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:24:28, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:24:38, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:24:47, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:24:56, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:25:05, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:25:13, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:25:23, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:25:34, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:25:43, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:25:52, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:26:01, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:26:10, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:26:19, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:26:27, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:26:37, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:26:46, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:26:55, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:27:04, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:27:13, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:27:23, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:27:33, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:27:43, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:27:52, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:28:00, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:28:10, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:28:19, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:28:28, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:28:37, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:28:46, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:28:56, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:29:06, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:29:15, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:29:25, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:29:34, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:29:42, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:29:52, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:30:02, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:30:11, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:30:19, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:30:29, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:30:38, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:30:47, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:30:56, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:31:06, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:31:15, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:31:25, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:31:34, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:31:43, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:31:52, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:32:01, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:32:11, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:32:20, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:32:29, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:32:39, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:32:48, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:32:58, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:33:06, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:33:16, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:33:25, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:33:34, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:33:43, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:33:52, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:34:03, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:34:12, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:34:21, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:34:30, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:34:39, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:34:48, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:34:58, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:35:06, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:35:15, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:35:24, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:35:35, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:35:44, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:35:53, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:36:03, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:36:12, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:36:21, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:36:30, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:36:39, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:36:49, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:36:59, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:37:08, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:37:17, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:37:28, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:37:37, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:37:46, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:37:55, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:38:04, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:38:13, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:38:22, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:38:30, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:38:40, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:38:49, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:38:58, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:39:08, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:39:18, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:39:27, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:39:36, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:39:45, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:39:54, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:40:03, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:40:13, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:40:22, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:40:31, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:40:40, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:40:49, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:40:58, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:41:06, 39.030369, -123.065010, 835.07,  0.00, 53, 0, 0.00, 
2017/11/16, 22:41:16, 39.030209, -123.065132, 843.83,  0.00, 138, 0, 20.68, 
2017/11/16, 22:41:25, 39.030209, -123.065132, 843.83,  0.00, 138, 0, 0.00, 
2017/11/16, 22:41:34, 39.030209, -123.065132, 843.83,  0.00, 138, 0, 0.00, 
